date,product_id,price,units_sold,holiday,competitor_price,promotion,stock_level,store_location,season
12-09-2024,1023,25.42284,53,0,22.9462,1,169,Houston,Fall
13-09-2024,1023,24.08081,46,1,24.56574,1,436,Houston,Fall
01-01-2024,1023,25.84746,32,1,20.71193,1,370,Houston,Spring
02-01-2024,1023,25.97002,65,0,21.05795,0,156,Houston,Winter
03-01-2024,1023,26.06616,80,0,20.82857,1,351,Houston,Summer
04-01-2024,1023,24.97827,34,0,29.1233,0,323,Houston,Fall
05-01-2024,1023,25.97621,61,0,24.26964,0,254,Houston,Summer
01-02-2024,1023,24.71905,23,1,27.35317,1,113,Houston,Summer
02-02-2024,1023,25.30092,68,0,22.71256,1,63,Houston,Fall
03-02-2024,1023,25.92765,90,0,23.67517,0,208,Houston,Summer
04-02-2024,1023,26.4829,70,0,22.30124,0,391,Phoenix,Winter
05-02-2024,1023,23.2057,47,1,28.04251,1,361,Phoenix,Summer
01-01-2024,1023,23.19879,88,0,23.95815,0,78,Phoenix,Summer
02-01-2024,1023,23.83767,89,0,21.80534,0,203,Phoenix,Fall
03-01-2024,1023,24.07037,70,0,26.58162,0,297,Phoenix,Winter
04-01-2024,1023,26.60062,31,0,27.78351,0,130,Phoenix,Summer
05-01-2024,1023,23.55799,59,1,26.69748,0,142,Phoenix,Winter
06-01-2024,1023,24.4973,38,0,23.80962,0,482,Phoenix,Fall
07-01-2024,1023,23.31128,55,0,23.35919,0,289,Phoenix,Fall
08-01-2024,1023,24.30715,33,0,29.85436,0,476,Phoenix,Spring
09-01-2024,1024,17.35397,28,0,22.14147,0,435,New York,Spring
10-01-2024,1024,19.116,40,0,16.62692,0,158,New York,Fall
01-01-2024,1024,17.63491,44,0,19.36523,0,119,New York,Fall
02-01-2024,1024,18.47204,39,1,21.51143,0,250,New York,Spring
03-01-2024,1024,17.8481,90,0,18.35754,0,395,New York,Spring
04-01-2024,1024,19.95843,31,1,23.19795,0,255,New York,Spring
05-01-2024,1024,18.13094,57,0,19.03733,1,203,New York,Spring
06-01-2024,1024,18.25885,96,0,20.21758,1,492,New York,Spring
07-01-2024,1024,17.54303,35,0,19.43798,0,336,New York,Winter
08-01-2024,1024,18.25481,45,0,13.51656,0,268,New York,Summer
09-01-2024,1024,18.19942,38,0,13.83656,0,245,Los Angeles,Fall
10-01-2024,1024,18.28212,34,0,20.88367,0,207,Los Angeles,Fall
11-01-2024,1024,18.63903,56,0,20.07692,0,287,Los Angeles,Summer
12-01-2024,1024,18.58635,22,0,21.38764,1,125,Los Angeles,Fall
13-01-2024,1024,19.92559,88,0,21.04282,1,312,Los Angeles,Winter
14-01-2024,1024,19.62081,24,0,16.14362,0,441,Los Angeles,Fall
15-01-2024,1024,19.2393,54,0,20.72118,1,461,Los Angeles,Spring
16-01-2024,1024,17.02828,75,0,16.36122,0,230,Los Angeles,Spring
17-01-2024,1024,19.26246,75,0,19.29688,1,412,Los Angeles,Fall
18-01-2024,1024,16.24105,45,0,17.69448,0,88,Los Angeles,Summer
19-01-2024,1024,16.44445,48,0,17.6014,1,156,Chicago,Summer
20-01-2024,1024,17.9085,41,0,21.52181,0,160,Chicago,Fall
21-01-2024,1024,20.18814,81,1,22.36247,1,181,Chicago,Spring
22-01-2024,1024,18.89906,79,1,20.96412,0,362,Chicago,Winter
23-01-2024,1024,18.84534,42,1,20.97743,0,81,Chicago,Spring
24-01-2024,1024,19.22537,76,0,18.30573,1,53,Chicago,Fall
25-01-2024,1024,19.42766,34,0,14.57956,0,362,Chicago,Fall
26-01-2024,1024,18.79786,23,0,20.17105,1,230,Chicago,Spring
27-01-2024,1024,19.23582,48,0,15.21064,1,431,Chicago,Winter
28-01-2024,1024,19.84529,84,0,20.3784,0,218,Chicago,Summer
29-01-2024,1024,19.61596,79,0,18.91494,0,156,Houston,Summer
30-01-2024,1024,18.13819,34,0,20.90263,0,340,Houston,Fall
31-01-2024,1024,17.65793,19,0,21.59782,0,263,Houston,Fall
01-02-2024,1024,17.44909,48,1,17.18669,1,481,Houston,Fall
02-02-2024,1024,18.55858,30,1,14.48128,1,92,Houston,Summer
03-02-2024,1024,19.68684,41,0,17.24382,0,291,Houston,Spring
01-08-2024,1024,20.03397,31,0,17.8905,1,367,Houston,Spring
02-08-2024,1024,18.01196,30,0,17.2104,0,259,Houston,Fall
03-08-2024,1024,19.98118,29,0,16.6531,1,367,Houston,Summer
04-08-2024,1024,17.09203,42,0,14.57384,0,418,Houston,Summer
05-08-2024,1024,16.67692,18,1,20.70116,1,249,Phoenix,Summer
06-08-2024,1024,17.3617,28,0,15.6341,0,426,Phoenix,Winter
01-09-2024,1024,19.41384,14,0,16.61483,0,182,Phoenix,Spring
02-09-2024,1024,19.9708,97,0,19.82115,0,462,Phoenix,Fall
03-09-2024,1024,18.20448,67,0,21.26014,0,255,Phoenix,Winter
04-09-2024,1024,17.52133,11,0,17.12974,0,146,Phoenix,Summer
05-09-2024,1024,19.34599,88,0,18.50242,0,111,Phoenix,Fall
06-09-2024,1024,16.5665,24,0,20.48182,0,203,Phoenix,Fall
01-12-2024,1024,19.69684,89,0,17.61381,0,100,Phoenix,Fall
02-12-2024,1024,16.52912,75,0,13.36433,1,491,Phoenix,Spring
01-01-2024,1025,18.45987,47,1,21.89024,1,174,New York,Summer
02-01-2024,1025,17.09177,59,1,16.05963,1,81,New York,Winter
03-01-2024,1025,17.33077,47,1,18.38042,0,293,New York,Winter
04-01-2024,1025,19.42188,60,1,20.04867,1,493,New York,Summer
05-01-2024,1025,19.57419,63,0,15.08414,0,218,New York,Summer
01-02-2024,1025,17.6802,36,0,21.75277,0,113,New York,Spring
02-02-2024,1025,20.63028,39,0,23.2407,0,484,New York,Winter
03-02-2024,1025,19.77932,56,0,14.32042,0,193,New York,Winter
04-02-2024,1025,20.56844,25,0,16.06533,0,381,New York,Fall
05-02-2024,1025,18.24845,25,0,17.69759,1,267,New York,Fall
01-01-2024,1025,20.47649,21,0,16.07769,0,262,Los Angeles,Spring
02-01-2024,1025,18.44868,35,0,19.60294,1,323,Los Angeles,Summer
03-01-2024,1025,17.79419,66,0,18.90298,0,475,Los Angeles,Spring
04-01-2024,1025,20.15744,59,0,14.79692,0,402,Los Angeles,Fall
05-01-2024,1025,20.20165,59,1,18.24005,0,92,Los Angeles,Summer
06-01-2024,1025,20.09584,54,0,21.15632,1,481,Los Angeles,Spring
07-01-2024,1025,19.96285,42,0,23.02242,0,107,Los Angeles,Summer
08-01-2024,1025,17.62773,20,0,18.59666,0,103,Los Angeles,Winter
09-01-2024,1025,17.25169,50,0,17.38069,0,418,Los Angeles,Fall
10-01-2024,1025,17.5425,43,1,21.37142,0,125,Los Angeles,Summer
01-01-2024,1025,16.84418,94,0,19.10511,0,350,Chicago,Summer
02-01-2024,1025,20.19928,75,0,23.61736,0,423,Chicago,Fall
03-01-2024,1025,18.14106,90,0,22.55699,0,377,Chicago,Winter
04-01-2024,1025,16.75511,20,0,17.52684,1,85,Chicago,Winter
05-01-2024,1025,19.3296,27,1,19.7479,0,469,Chicago,Fall
06-01-2024,1025,19.17449,36,0,23.58619,1,409,Chicago,Summer
07-01-2024,1025,19.30993,96,0,20.32703,1,288,Chicago,Fall
08-01-2024,1025,17.56681,66,0,20.40171,1,211,Chicago,Spring
09-01-2024,1025,18.55869,12,0,21.69945,0,276,Chicago,Fall
10-01-2024,1025,18.62889,60,0,23.0118,0,486,Chicago,Winter
11-01-2024,1025,17.26095,47,1,20.5302,1,263,Houston,Winter
12-01-2024,1025,17.92133,87,0,14.62865,1,308,Houston,Spring
13-01-2024,1025,18.4129,41,1,16.76194,0,499,Houston,Spring
14-01-2024,1025,19.1365,99,0,20.67404,0,117,Houston,Spring
15-01-2024,1025,18.07401,20,0,15.76398,0,87,Houston,Spring
16-01-2024,1025,17.61744,84,0,22.51202,0,187,Houston,Spring
17-01-2024,1025,18.9456,37,1,17.21346,1,314,Houston,Summer
18-01-2024,1025,19.58457,72,0,17.54482,1,357,Houston,Spring
19-01-2024,1025,17.49007,39,0,15.5176,1,180,Houston,Summer
20-01-2024,1025,16.86559,78,0,20.25952,1,266,Houston,Winter
21-01-2024,1025,17.19587,62,0,18.75547,1,327,Phoenix,Spring
22-01-2024,1025,20.51443,55,0,23.30819,0,277,Phoenix,Summer
23-01-2024,1025,16.85555,10,0,22.96436,1,85,Phoenix,Winter
24-01-2024,1025,17.23629,62,1,19.83835,1,50,Phoenix,Summer
25-01-2024,1025,16.85741,25,0,23.52699,0,67,Phoenix,Fall
26-01-2024,1025,19.18214,82,1,18.41755,1,409,Phoenix,Fall
27-01-2024,1025,20.32508,75,0,21.36053,0,416,Phoenix,Summer
28-01-2024,1025,18.93307,81,0,22.07748,0,237,Phoenix,Fall
29-01-2024,1025,16.81186,82,0,16.50924,1,231,Phoenix,Winter
30-01-2024,1025,20.56968,43,0,19.32854,0,219,Phoenix,Summer
31-01-2024,1026,32.39349,40,0,32.65966,0,175,New York,Fall
01-02-2024,1026,31.39597,58,0,30.99562,0,374,New York,Winter
02-02-2024,1026,30.83771,40,0,34.87577,0,449,New York,Winter
03-02-2024,1026,32.85637,82,0,29.35792,0,355,New York,Fall
01-08-2024,1026,33.03039,21,0,37.25041,0,458,New York,Summer
02-08-2024,1026,33.54867,44,0,30.79979,0,159,New York,Winter
03-08-2024,1026,33.95098,37,0,29.21511,0,134,New York,Fall
04-08-2024,1026,34.10178,14,0,29.17237,0,286,New York,Winter
05-08-2024,1026,31.34809,31,0,29.1489,1,406,New York,Winter
06-08-2024,1026,30.8164,99,0,36.68146,0,83,New York,Winter
01-09-2024,1026,32.23193,82,0,35.52635,1,66,Los Angeles,Spring
02-09-2024,1026,32.25794,71,0,27.71542,0,259,Los Angeles,Spring
03-09-2024,1026,33.31985,26,0,31.33624,1,353,Los Angeles,Fall
04-09-2024,1026,30.54231,89,0,27.56574,0,247,Los Angeles,Summer
05-09-2024,1026,31.65822,14,0,28.72951,0,314,Los Angeles,Summer
06-09-2024,1026,30.4572,54,0,32.02768,1,317,Los Angeles,Fall
01-12-2024,1026,30.69993,41,1,29.88999,1,488,Los Angeles,Winter
02-12-2024,1026,30.55509,74,0,30.86303,0,418,Los Angeles,Fall
03-12-2024,1026,31.80779,64,0,29.74971,1,341,Los Angeles,Fall
04-12-2024,1026,33.96912,66,1,32.94321,1,203,Los Angeles,Fall
05-12-2024,1026,33.16027,38,0,35.12735,0,316,Chicago,Fall
06-12-2024,1026,31.71214,12,0,27.58052,0,156,Chicago,Summer
01-08-2024,1026,33.7242,14,0,31.25521,1,347,Chicago,Winter
02-08-2024,1026,30.62737,56,0,29.27074,0,296,Chicago,Fall
03-08-2024,1026,34.04601,96,0,32.93836,0,177,Chicago,Fall
04-08-2024,1026,32.50629,10,0,30.85724,0,66,Chicago,Winter
05-08-2024,1026,34.29329,55,1,28.48586,1,337,Chicago,Spring
06-08-2024,1026,33.77703,24,0,35.12902,0,464,Chicago,Spring
07-08-2024,1026,31.05116,96,0,28.19226,0,229,Chicago,Spring
08-08-2024,1026,33.82482,68,0,29.03054,0,88,Chicago,Spring
09-08-2024,1026,32.03473,19,0,29.29221,0,455,Houston,Winter
10-08-2024,1026,31.72301,99,1,30.91481,0,97,Houston,Winter
11-08-2024,1026,31.50452,26,0,31.82764,0,383,Houston,Winter
12-08-2024,1026,33.41157,55,0,31.20151,1,216,Houston,Winter
13-08-2024,1026,34.27113,26,0,36.39273,1,271,Houston,Summer
14-08-2024,1026,33.22382,74,0,35.81276,0,150,Houston,Summer
15-08-2024,1026,31.89422,58,0,29.30336,0,121,Houston,Fall
16-08-2024,1026,31.61033,21,1,31.45808,0,229,Houston,Winter
17-08-2024,1026,33.8958,64,1,31.64396,1,473,Houston,Summer
18-08-2024,1026,30.96376,77,0,33.24389,1,394,Houston,Winter
19-08-2024,1026,31.88426,98,0,29.52876,0,247,Phoenix,Fall
20-08-2024,1026,30.5483,83,0,29.85489,0,101,Phoenix,Winter
21-08-2024,1026,33.93544,60,1,32.76946,1,223,Phoenix,Winter
22-08-2024,1026,31.96321,54,0,28.95156,1,138,Phoenix,Spring
23-08-2024,1026,31.18796,46,0,34.98273,1,138,Phoenix,Summer
24-08-2024,1026,33.60975,81,0,28.27113,0,491,Phoenix,Winter
25-08-2024,1026,31.2415,45,0,33.45258,0,147,Phoenix,Summer
26-08-2024,1026,33.72614,27,0,35.53574,1,168,Phoenix,Fall
27-08-2024,1026,33.06407,84,1,34.47459,0,112,Phoenix,Summer
28-08-2024,1026,31.4337,10,0,31.49429,0,111,Phoenix,Spring
29-08-2024,1027,47.58562,15,1,46.40769,0,235,New York,Fall
30-08-2024,1027,44.95305,14,0,47.56266,1,223,New York,Fall
31-08-2024,1027,47.5217,35,1,47.27161,0,359,New York,Fall
01-09-2024,1027,45.89612,99,0,49.58644,1,286,New York,Fall
02-09-2024,1027,44.84818,96,0,49.16317,1,140,New York,Spring
03-09-2024,1027,46.79331,99,0,48.50614,0,308,New York,Spring
04-09-2024,1027,45.50174,84,0,43.66067,1,95,New York,Winter
05-09-2024,1027,44.59358,57,0,42.22908,1,282,New York,Spring
06-09-2024,1027,46.03485,76,0,50.63471,0,94,New York,Spring
07-09-2024,1027,46.1814,32,1,46.4607,0,465,New York,Winter
08-09-2024,1027,46.49704,39,0,47.21949,0,267,Los Angeles,Spring
09-09-2024,1027,46.74809,27,0,44.56589,1,111,Los Angeles,Spring
10-09-2024,1027,46.36693,87,0,46.59388,1,272,Los Angeles,Spring
11-09-2024,1027,44.57841,68,0,48.10641,0,397,Los Angeles,Spring
12-09-2024,1027,46.10192,70,0,46.4636,0,205,Los Angeles,Winter
13-09-2024,1027,47.29518,84,0,48.87906,0,381,Los Angeles,Winter
01-01-2024,1027,44.11655,11,0,44.36476,0,362,Los Angeles,Summer
02-01-2024,1027,45.99546,46,0,48.20441,1,472,Los Angeles,Winter
03-01-2024,1027,44.96014,61,0,43.74966,1,114,Los Angeles,Fall
04-01-2024,1027,46.69427,91,0,48.66776,0,478,Los Angeles,Spring
05-01-2024,1027,46.59166,33,0,44.55776,0,438,Chicago,Winter
01-02-2024,1027,44.54091,81,0,49.17262,1,102,Chicago,Summer
02-02-2024,1027,46.7767,28,0,47.14143,0,186,Chicago,Fall
03-02-2024,1027,46.33752,88,0,44.56521,0,235,Chicago,Fall
04-02-2024,1027,47.62868,13,0,50.48915,0,77,Chicago,Fall
05-02-2024,1027,45.4147,86,0,42.86623,0,263,Chicago,Fall
01-01-2024,1027,47.45812,53,0,44.23997,0,359,Chicago,Winter
02-01-2024,1027,44.53017,94,0,49.04543,0,376,Chicago,Fall
03-01-2024,1027,45.06883,84,0,49.41594,0,305,Chicago,Winter
04-01-2024,1027,46.77337,86,0,44.09403,0,138,Chicago,Spring
05-01-2024,1027,45.49498,16,1,50.8703,1,425,Houston,Summer
06-01-2024,1027,47.17187,54,1,43.91348,0,53,Houston,Spring
07-01-2024,1027,47.56573,97,0,48.04564,0,473,Houston,Fall
08-01-2024,1027,45.00358,71,1,50.90437,0,478,Houston,Spring
09-01-2024,1027,47.64156,14,0,42.34311,0,240,Houston,Fall
10-01-2024,1027,45.94785,20,0,46.17218,1,190,Houston,Winter
01-01-2024,1027,46.18545,20,0,41.36973,0,64,Houston,Winter
02-01-2024,1027,45.05986,19,0,47.93664,0,193,Houston,Fall
03-01-2024,1027,44.07134,18,0,42.11427,1,213,Houston,Summer
04-01-2024,1027,44.76796,54,0,46.85453,0,339,Houston,Winter
05-01-2024,1027,47.43995,99,1,46.25847,1,103,Phoenix,Winter
06-01-2024,1027,45.26341,91,0,47.86662,0,495,Phoenix,Fall
07-01-2024,1027,45.74291,32,0,48.85009,1,213,Phoenix,Winter
08-01-2024,1027,46.86272,60,0,42.57631,1,431,Phoenix,Winter
09-01-2024,1027,45.08746,64,1,48.62271,0,63,Phoenix,Winter
10-01-2024,1027,47.37761,85,0,50.93373,0,298,Phoenix,Spring
11-01-2024,1027,47.36685,30,1,42.14234,1,167,Phoenix,Summer
12-01-2024,1027,46.76072,32,0,44.9219,0,290,Phoenix,Summer
13-01-2024,1027,46.73226,92,0,43.38917,1,209,Phoenix,Spring
14-01-2024,1027,45.71366,79,0,45.53917,0,419,Phoenix,Spring
15-01-2024,1028,17.69942,81,0,15.10629,1,495,New York,Winter
16-01-2024,1028,16.05444,18,1,17.63922,1,426,New York,Spring
17-01-2024,1028,14.78197,64,0,20.68559,1,332,New York,Spring
18-01-2024,1028,16.54184,19,0,16.46091,0,303,New York,Spring
19-01-2024,1028,17.2876,15,0,19.79441,1,152,New York,Spring
20-01-2024,1028,15.40508,85,1,12.55972,0,135,New York,Spring
21-01-2024,1028,18.02884,22,0,18.55056,0,50,New York,Winter
22-01-2024,1028,15.89665,77,0,20.05499,0,414,New York,Spring
23-01-2024,1028,14.95495,79,0,19.12167,0,218,New York,Fall
24-01-2024,1028,16.03462,63,0,19.1375,0,161,New York,Summer
25-01-2024,1028,17.20584,70,1,15.3733,1,147,Los Angeles,Spring
26-01-2024,1028,15.93203,73,0,12.51676,0,99,Los Angeles,Spring
27-01-2024,1028,17.607,22,0,14.3806,0,415,Los Angeles,Winter
28-01-2024,1028,14.6257,14,0,14.60941,0,413,Los Angeles,Fall
29-01-2024,1028,14.50315,41,0,20.6391,0,126,Los Angeles,Winter
30-01-2024,1028,14.89624,15,0,20.81636,0,76,Los Angeles,Winter
31-01-2024,1028,17.76056,45,0,16.14394,0,181,Los Angeles,Fall
01-02-2024,1028,16.83005,74,0,21.30872,0,448,Los Angeles,Winter
02-02-2024,1028,15.15446,50,0,20.93348,0,251,Los Angeles,Fall
03-02-2024,1028,17.31277,86,1,13.31273,0,232,Los Angeles,Summer
01-08-2024,1028,15.17689,69,0,19.85347,0,429,Chicago,Spring
02-08-2024,1028,15.47944,14,0,20.90432,1,328,Chicago,Spring
03-08-2024,1028,14.32655,69,0,21.18951,1,259,Chicago,Spring
04-08-2024,1028,14.88975,78,0,17.00686,1,199,Chicago,Winter
05-08-2024,1028,15.90925,98,0,17.64142,0,124,Chicago,Winter
06-08-2024,1028,15.63265,94,0,16.17839,0,291,Chicago,Spring
01-09-2024,1028,14.43845,68,1,15.35385,1,271,Chicago,Fall
02-09-2024,1028,18.31678,47,0,18.80376,0,382,Chicago,Fall
03-09-2024,1028,14.73292,17,0,14.61888,1,296,Chicago,Spring
04-09-2024,1028,17.16591,51,0,12.91638,0,263,Chicago,Winter
05-09-2024,1028,15.16006,79,0,16.85973,0,352,Houston,Summer
06-09-2024,1028,17.95627,26,1,12.26783,0,256,Houston,Fall
01-12-2024,1028,15.81088,43,0,14.02035,0,253,Houston,Fall
02-12-2024,1028,15.85446,45,0,18.1863,0,326,Houston,Winter
03-12-2024,1028,17.98935,83,0,19.15716,0,348,Houston,Winter
04-12-2024,1028,16.85803,43,0,15.31361,0,430,Houston,Fall
05-12-2024,1028,15.38304,30,1,14.14943,1,411,Houston,Spring
06-12-2024,1028,17.49203,22,0,16.92504,0,79,Houston,Summer
01-08-2024,1028,17.49845,42,0,11.49891,0,114,Houston,Summer
02-08-2024,1028,15.40927,11,0,13.28488,0,258,Houston,Summer
03-08-2024,1028,16.07693,86,0,16.44654,0,452,Phoenix,Spring
04-08-2024,1028,15.26976,57,1,19.59967,0,355,Phoenix,Fall
05-08-2024,1028,17.17991,74,0,12.53538,0,159,Phoenix,Fall
06-08-2024,1028,15.6709,53,0,12.08909,1,208,Phoenix,Fall
07-08-2024,1028,15.45923,57,0,17.28092,1,218,Phoenix,Summer
08-08-2024,1028,15.40029,57,0,19.94625,0,74,Phoenix,Fall
09-08-2024,1028,16.43164,73,0,14.59469,0,404,Phoenix,Spring
10-08-2024,1028,17.04024,11,0,13.87643,0,75,Phoenix,Winter
11-08-2024,1028,17.64578,47,0,16.32828,0,293,Phoenix,Fall
12-08-2024,1028,18.28849,98,0,18.35143,0,127,Phoenix,Spring
13-08-2024,1029,18.13908,91,1,15.97533,0,423,New York,Summer
14-08-2024,1029,17.00526,83,0,19.62791,0,167,New York,Spring
15-08-2024,1029,16.46754,94,0,19.3747,0,321,New York,Winter
16-08-2024,1029,17.67633,63,0,21.56958,0,497,New York,Summer
17-08-2024,1029,16.43314,71,0,19.2939,0,145,New York,Fall
18-08-2024,1029,16.67426,72,0,13.56547,1,113,New York,Summer
19-08-2024,1029,14.70559,98,1,16.64642,0,196,New York,Spring
20-08-2024,1029,16.52982,67,0,12.76246,0,397,New York,Spring
21-08-2024,1029,17.36546,16,0,13.57526,0,267,New York,Winter
22-08-2024,1029,16.61502,15,0,18.74456,0,334,New York,Winter
23-08-2024,1029,16.7685,28,0,15.92018,0,308,Los Angeles,Summer
24-08-2024,1029,16.80804,36,0,18.11023,0,252,Los Angeles,Fall
25-08-2024,1029,17.54025,57,0,14.94155,0,370,Los Angeles,Fall
26-08-2024,1029,16.65271,18,0,16.84932,1,468,Los Angeles,Fall
27-08-2024,1029,18.5079,82,0,15.22093,0,196,Los Angeles,Fall
28-08-2024,1029,15.43079,22,0,12.34099,1,302,Los Angeles,Spring
29-08-2024,1029,15.52475,59,0,20.58449,0,238,Los Angeles,Fall
30-08-2024,1029,15.5992,57,0,19.54988,0,268,Los Angeles,Spring
31-08-2024,1029,15.64928,56,0,18.4935,1,394,Los Angeles,Spring
01-09-2024,1029,16.22103,48,0,18.40239,1,177,Los Angeles,Fall
02-09-2024,1029,14.90815,29,0,14.04821,0,241,Chicago,Spring
03-09-2024,1029,17.89462,15,0,14.95173,0,298,Chicago,Winter
04-09-2024,1029,17.94665,37,0,17.99694,1,270,Chicago,Winter
05-09-2024,1029,15.30118,83,0,20.05284,1,331,Chicago,Summer
06-09-2024,1029,17.30742,68,0,14.44058,0,400,Chicago,Fall
07-09-2024,1029,18.49967,69,1,13.37988,0,419,Chicago,Fall
08-09-2024,1029,18.55187,56,0,12.25212,0,330,Chicago,Spring
09-09-2024,1029,16.26521,10,0,15.61062,0,322,Chicago,Winter
10-09-2024,1029,15.11532,39,0,14.18297,1,371,Chicago,Fall
11-09-2024,1029,14.85809,96,0,13.44083,0,203,Chicago,Summer
12-09-2024,1029,14.90688,48,0,15.58609,0,285,Houston,Summer
13-09-2024,1029,15.63779,56,0,17.81495,1,182,Houston,Spring
01-01-2024,1029,16.23039,18,0,20.0854,1,384,Houston,Summer
02-01-2024,1029,18.30091,63,0,14.79489,1,155,Houston,Fall
03-01-2024,1029,16.5365,62,0,13.54067,0,301,Houston,Fall
04-01-2024,1029,14.60138,60,0,21.3086,0,371,Houston,Summer
05-01-2024,1029,14.914,25,0,12.01975,0,383,Houston,Fall
01-02-2024,1029,17.43085,64,0,15.80142,0,132,Houston,Summer
02-02-2024,1029,18.24168,90,0,13.7554,1,110,Houston,Winter
03-02-2024,1029,17.08967,46,1,18.48962,1,261,Houston,Spring
04-02-2024,1029,15.21508,87,0,14.31412,0,170,Phoenix,Spring
05-02-2024,1029,15.44588,86,0,17.5288,0,307,Phoenix,Winter
01-01-2024,1029,15.97722,96,0,20.47322,0,78,Phoenix,Fall
02-01-2024,1029,14.73396,58,1,15.50343,1,235,Phoenix,Summer
03-01-2024,1029,16.99374,92,1,14.36962,0,244,Phoenix,Winter
04-01-2024,1029,17.74531,39,0,15.36385,0,226,Phoenix,Spring
05-01-2024,1029,16.19404,88,1,11.93321,1,133,Phoenix,Spring
06-01-2024,1029,15.6696,14,0,17.80374,1,114,Phoenix,Summer
07-01-2024,1029,16.16495,96,0,13.373,1,244,Phoenix,Summer
08-01-2024,1029,16.81149,15,0,21.42154,1,269,Phoenix,Winter
09-01-2024,1030,38.04552,22,0,42.69999,0,370,New York,Summer
10-01-2024,1030,39.18765,12,1,33.89915,0,416,New York,Summer
01-01-2024,1030,40.23674,38,0,41.42489,0,282,New York,Winter
02-01-2024,1030,38.16414,69,0,40.72358,0,488,New York,Spring
03-01-2024,1030,37.23109,56,0,38.16853,1,128,New York,Fall
04-01-2024,1030,36.96505,96,0,42.99294,0,176,New York,Spring
05-01-2024,1030,37.11315,62,0,34.10126,0,424,New York,Fall
06-01-2024,1030,36.51843,58,0,34.30638,0,389,New York,Spring
07-01-2024,1030,38.78248,73,1,34.30291,1,86,New York,Spring
08-01-2024,1030,36.31958,85,0,38.11491,1,420,New York,Spring
09-01-2024,1030,37.53435,37,1,33.69992,0,457,Los Angeles,Summer
10-01-2024,1030,36.83762,96,1,39.59203,1,444,Los Angeles,Summer
11-01-2024,1030,40.22794,90,0,41.89451,0,451,Los Angeles,Spring
12-01-2024,1030,36.2861,25,1,33.71033,1,108,Los Angeles,Spring
13-01-2024,1030,39.15052,95,1,42.00168,0,267,Los Angeles,Spring
14-01-2024,1030,36.66254,97,1,43.13079,0,203,Los Angeles,Spring
15-01-2024,1030,36.72764,62,0,38.73678,0,96,Los Angeles,Spring
16-01-2024,1030,36.70239,49,0,39.04189,0,465,Los Angeles,Fall
17-01-2024,1030,38.58005,97,0,36.00418,0,324,Los Angeles,Winter
18-01-2024,1030,37.90227,62,0,38.91666,0,400,Los Angeles,Fall
19-01-2024,1030,37.50952,60,0,33.98858,1,494,Chicago,Fall
20-01-2024,1030,39.81986,59,0,40.0462,0,347,Chicago,Winter
21-01-2024,1030,39.32952,94,0,42.26285,1,479,Chicago,Summer
22-01-2024,1030,37.62952,68,0,41.23549,0,395,Chicago,Winter
23-01-2024,1030,38.28032,27,1,37.78099,0,446,Chicago,Summer
24-01-2024,1030,37.50577,96,0,37.7747,0,84,Chicago,Summer
25-01-2024,1030,38.09708,90,0,33.92895,0,196,Chicago,Fall
26-01-2024,1030,37.77127,78,0,38.99939,0,142,Chicago,Summer
27-01-2024,1030,37.80623,49,1,43.05836,0,183,Chicago,Winter
28-01-2024,1030,38.08333,57,0,39.21591,0,408,Chicago,Fall
29-01-2024,1030,36.46456,53,0,33.936,1,221,Houston,Winter
30-01-2024,1030,36.99683,87,0,35.54777,0,177,Houston,Spring
31-01-2024,1030,39.03849,79,0,42.04576,0,366,Houston,Fall
01-02-2024,1030,39.48039,23,0,38.32881,1,291,Houston,Summer
02-02-2024,1030,39.19721,70,0,40.45982,0,272,Houston,Winter
03-02-2024,1030,39.33751,13,0,33.33384,0,128,Houston,Fall
01-08-2024,1030,39.86478,13,0,35.73665,0,223,Houston,Fall
02-08-2024,1030,38.90937,96,0,36.34757,0,376,Houston,Fall
03-08-2024,1030,39.45613,98,0,36.23169,1,71,Houston,Spring
04-08-2024,1030,39.49715,19,0,40.87507,0,332,Houston,Summer
05-08-2024,1030,39.73489,21,0,36.35949,0,86,Phoenix,Spring
06-08-2024,1030,37.80234,99,0,33.95336,0,342,Phoenix,Spring
01-09-2024,1030,38.22024,83,0,43.10531,1,174,Phoenix,Winter
02-09-2024,1030,39.57293,40,0,43.18865,1,369,Phoenix,Spring
03-09-2024,1030,37.8094,46,0,37.71366,0,385,Phoenix,Summer
04-09-2024,1030,39.77974,86,0,35.2439,0,289,Phoenix,Fall
05-09-2024,1030,37.7293,19,0,40.49489,0,231,Phoenix,Fall
06-09-2024,1030,39.72426,19,1,40.99841,0,239,Phoenix,Summer
01-12-2024,1030,37.73586,54,0,41.04969,1,95,Phoenix,Winter
02-12-2024,1030,39.73201,14,1,36.65234,1,241,Phoenix,Summer
01-01-2024,1031,49.1137,18,0,49.57409,0,161,New York,Fall
02-01-2024,1031,45.68271,92,0,45.51636,0,457,New York,Summer
03-01-2024,1031,46.45092,45,0,42.82658,1,471,New York,Spring
04-01-2024,1031,47.10569,88,1,45.08439,0,432,New York,Winter
05-01-2024,1031,47.82642,48,0,52.24682,1,359,New York,Fall
01-02-2024,1031,48.71238,38,0,43.24053,0,299,New York,Spring
02-02-2024,1031,46.94465,49,0,47.96993,0,124,New York,Summer
